	lemma	stavek1	stavek2	oznaka (label)	stavek_1_pomen	stavek_2_pomen	found_lemma
203	sistem	Uredba tudi določa, da lahko zavezanci zahtevo za namenitev donacije s svojimi podatki in podatki o izbranih upravičencih (ime oziroma naziv, naslov, davčna številka, številka transakcijskega računa) poda kadar koli tudi prek <target> sistema </target> eDavki ter pisno ali ustno na zapisnik pri davčnem organu.	ska oljarna z več kot stoletno tradicijo proizvodnje in prodaje visoko kakovostnih jedilnih rastlinskih olj. anes je Tovarna olja GEA delniška družba, ki ima poslovanje organizirano skladu z zahtevami standardov: ISO 9001:2000, ISO 14001 in <target> sistemom </target> HACCP. snovne proizvodne dejavnosti so: rastlinska olja (GEA, CEKIN, ZVEZDA, SONČNI CVET), delikatesni proizvodi (margarine GEA in CEKIN, majoneze, solate in omake GEA), začimbe (ocvrta čebula KARAKTER) in krmila (stranski proizvodi pri pridobivanju olj). ajvečji del proizvodnje predstavljajo visoko kakovostni, zdravju prijazni proizvodi.	F			True
204	sistem	sferni trikotnik na nebesni krogli, ki ima za oglišča zenit, (severni) nebesni pol in vesoljsko telo (npr. zvezda); ima zelo pomembno vlogo pri določevanju nebesnih koordinat in njihovem pretvarjanju iz enega v drug nebesni koordinatni <target> sistem </target>	Odbor za reforme predlaga <target> sistem </target> odloženih šolnin, po katerem bi država financirala šolnine vsem, ki bi se vpisali na določen visokošolski program.	F			True
205	sistem	Če je antifriz rjave barve (mešanica), je nujno potrebno hladilni <target> sistem </target> očistiti in zamenjati celotno količino antifriza.	login, logout, logon, logoff - Login - proces identificiranja uporabnika na on-line <target> sistemu </target>.	F			True
206	sistem	jojojojoj, koliko kritikee...spet kritizirajo tisti, ki pojma nimajo...kriva je zavarovalnica in nihče drug...dobičke si delijo...namesto, da bi jih dali nazaj v zdravstveni <target> sistem </target>....zdravnikov pa bo itak zmanjkalo v 5 letih..potem pa bomo videli kako jih bomo šele spoštovali...očitno se mora to zgoditi, ker jih niste vredni tisti, ki kritizirate..	Tokrat iz vrste razlogov ni jasno, ali se bo kriza iztekla v začetek novega kapitalskega akumulacijskega cikla ali pa bo prišlo do razpada svetovnega kapitalističnega <target> sistema </target> in do prehoda v kakšen drug sistem.	T			True
207	sistem	Kar precej krogov je nato njegov poškodovani Peugeot vlekel po asfaltu izpušni <target> sistem </target>, dokler ga organizator ni končno poklical v bokse.	Prevelike količine glukoze v krvi poleg izcedka iz nožnice povzročijo tudi oslabelost imunskega <target> sistema </target> in nenehno potrebo po uriniranju, zato lahko znamenja zamenjamo za glivično okužbo ali urinarno infekcijo.	F			True
208	sistem	Gornje sklepanje seveda sloni na oceni, da je bila v nekdanjem <target> sistemu </target> med samoupravnimi gospodarskimi organizacijami in tistimi posebnega družbenega pomena (v družbenih in tudi nekaterih gospodarskih dejavnostih) kljub vsemu vendarle podobna pomembna razlika kot danes med dejavnostmi zasebnopravnega in javnopravnega sektorja.	Zato se mi zdi, da je dobro bolj premisliti, mislim bolj natančno opredeljenemu <target> sistemu </target> tega sistema izobraževanja odraslih oziroma bolj natančno opredeliti, v čem se razlikuje tudi na tej stopnji izobraževanja odraslih in česa vse ni treba ali pa je drugače urejeno pri izobraževanju odraslih kot je za dijake, normalne, da tako rečem, za mladino.	F			True
209	osvojiti	S pripravo samostojnih seminarjev <target> osvojijo </target> veščine nastopanja in prezentacije svojih raziskovalnih dosežkov.	Že moj prednik po materini strani, častnik Franjo Malgaj, ki je po prvi svetovni vojni s svojimi štiridesetimi konjeniki iz Šentjurja pri Celju začasno <target> osvojil </target> Koroško, je bil navdušen zgodovinar, čeprav je zelo mlad umrl.	F			True
210	osvojiti	Moja deklica, moj zlati otrok, moja ljuba petnajstletnica, ki je komaj zlezla iz plenic, je imela tako zbirko najrazličnejših revij in nasvetov ne samo o lepotičenju, ampak tudi o seksualnih vprašanjih: kako <target> osvojiti </target> moškega, kako biti vroča in zapeljiva mačkica, kako do blaznosti zavrteti fanta, da bo čisto znorel in prepoten omahnil na telo zapeljivke, kako se obleči za zapeljevanje in tako naprej.	V formuli ena je dirkal kar dvanajst let, <target> osvojil </target> pa je tri zmage, dve z Benettonom in eno s Stewartom.	F			True
211	osvojiti	rozi23, drogba je pa ful mlad, a ne, pa <target> osvojil </target> je lovoriko najboljšega strelca PL	Beograjskem zmagovalcu <target> osvojil </target> zlato kolajno, potem ko je v finalnem dvoboju kategorije do 81 kg v četrti rundi prisilil k vdaji Bolgara Nikolaja Georgijeva.	T			True
212	osvojiti	Potem ko mu je lovoriko lani odvzel njegov največji konkurent Sašo Kragelj, Jaka pa je <target> osvojil </target> »le« naslov podprvaka Slovenije, se je zgodba letos obrnila.	Tim Dešpoja pa je <target> osvojil </target> srebro v borbah v skupini pionirji do 150 cm.	T			True
213	osvojiti	Yogananda je s svojo inteligenco, odprtim duhom in krija - yogo <target> osvojil </target> zahodni svet.	Nemške enote so od Balte zavile proti Poltavi in Harkovu, da bi <target> osvojile </target> tudi to glavno železniško progo, ki je bila v rokah boljševikov.	F			True
214	osvojiti	Omenjene nadaljevanke kažejo, da Slovence najlažje <target> osvojiš </target>, če jim ponudiš humoristično serijo.	LJUBLJANA, 29. - Plavalci ljubljanske Ilirije so v minuli sezoni <target> osvojili </target> 24 naslovov državnih prvakov, v sezoni, ki prihaja, pa niso njihovi apetiti nič manjši.	F			True
215	osvojiti	Dejstvo pa je, da nismo prevladovali, gostje so imeli žogo več v svoji posesti, toda mi smo dosegli dva gola in <target> osvojili </target> pomembne točke,” je po dvoboju dejal Nastja Čeh, ki je bil poleg strelca dveh zadetkov najboljši mož na igrišču.	Slovenski judoisti so na evropskem prvenstvu do 23 let v Ljubljani <target> osvojili </target> dve medalji in tako na najlepši možen način končali sanjsko sezono.	F			True
216	peti	Zbor je <target> pel </target> in plesal, po eni strani tako kot v ditirambu, a tudi na nove načine, saj je bil zdaj v premišljenih odnosih z igralci.	Italijanske novinarje je še zanimalo, kdaj bo prišla gostovat v Italijo, tam je ni bilo že od leta 2000, ko je, še ne tako slavna, v Scali <target> pela </target> v Vojni in miru.	F			True
217	peti	<target> Peti </target> rojstni dan svojega vrtca in odprtje novega oddelka so otroci praznovali z veliko torto.	... tale pesmica mi je že kar nekaj dni odzvanjala v mislih in mi ni dala miru, dokler je nisem posnela ... ja, ja, sej ko bom velika, bom znala pa res dobro <target> peti </target> :) ... zaenkrat je pa to to ...	F			True
218	peti	Sedel sem na robu stola in čakal na priložnost da bi ji lahko omenil kako je ati <target> pel </target> zanjo.	Med zeleno pa poskrbijo za barvno nasprotje siva debla tudi že odmrlih dreves, ki se še vedno <target> pnejo </target> proti temnomodremu nebu.	F			True
219	peti	Izvedeli smo, da se je slovenska muca maca na dopustu zelo spočila, vesela druščina pa si največ duška dala na sočnih Havajih, kjer so plesali, <target> peli </target> in se brezskrbno zabavali.	Velika Nedelja: Belšak 4, Mesarec, Trofenik, Cvetko, Marcen 1, Bezjak 9, Šoštarič 1, Planinc 2, Belec, <target> Poje </target> 3, Okreša 4, Podpečan, Štruc, Potočnjak.	F			True
220	peti	Vlada je lani decembra sprejela še poseben načrt, s katerim bo uravnavala regulirane cene letos in prihodnje leto, zakon o kontroli cen ima že <target> peto </target> leto, za povrh pa le ta opredeljuje še znamenite liste blaga in izdelkov, za katere se režim kontrole uporablja.	Bil je Chris Cornell (glavni pri skupini Soundgarden), ki je <target> pel </target>, drugi pa so se bolj drli.	F			True
221	peti	Celo zimo sem bil zakrit s sloji oblačil in zdaj je bilo zelo žalostno gledati telo v kopalkah, saj je dajalo slabši vtis od Belgijca, ki <target> poje </target> flamenko.	Prvi odstavek 3. člena ter <target> peti </target> in šesti odstavek 4. člena ZDLov-1 zato niso v neskladju s 33. in 67. ter z 69. členom Ustave (6. točka izreka).	F			True
222	peti	Previdne ocene o gospodarskih gibanjih so v torek sicer vplivale na Wall Street, ki je po začetnem zaletu izgubil sapo in kljub spodbudni objavi ameriške novembrske prodaje na drobno (<target> peti </target> zaporedni mesec rasti kaže, da se potrošniki dobro držijo) dan končal z le 0,4-odstotnim plusom, pri 11.476 točkah.	Mladi slovenski košarkarji z le enim porazom prvenstvo končali na <target> petem </target> mestu	F			True
223	napaka	Je svoboden, čeprav nanj z ene strani nejasno pritiska materina nesreča, z druge pa zlohotno, četudi nepomembno nezadovoljstvo vsega naveličane učiteljice klavirja, postarane gospodične Giraud, ki mu skozi zoprn dril Diabellijeve sonatine nehote dopoveduje, da bi življenje pravzaprav moralo biti moderato cantabile, zmerno in spevno, ne pa zapovrstje nesrečnih <target> napak </target> in naključij, na katero človeška volja nima nikakršnega odločilnega vpliva.	Nenavaden dogodek, kot so ga klasificirali, je namreč šele prvi na štiristopenjski lestvici nevarnosti, ki se lahko zgodijo zaradi morebitnih <target> napak </target> v nuklearkah, tako da bi se moralo za evakuacijo ali vsesplošni alarm v bližnji in daljni okolici zgoditi kaj precej hujšega, pa se na srečo ni.	F	10		True
224	napaka	Te procedure določa sam ICAO in so določene za vse predvidljive <target> napake </target>, od tega, da nadzorniku na delovnem mestu odpove mikrofon, pa do tega, da zaradi naravne katastrofe popolnoma preneha delovati ves nadzorni center.	Edina lepotna <target> napaka </target> prečenja je, da se moramo po dveh dneh spustiti v dolino Entremont, po kateri poteka prometna povezava med prelazom Veliki San Bernard in Martignyem.	F			True
225	napaka	Potrebno pa bo natančno pregledati vaše prehranjevalne navade, da morda ne delate <target> napake </target> pri prehrani.	Ne gre za to, da sem brez <target> napak </target>, temveč za pripravljenost, da si v svoji strastnosti, pa tudi v svoji strahopetnosti in tesnobi upam hoditi po poti, za katero Bog ve, da jo zmorem.	T	10		True
226	napaka	Slika 2: Grafični prikaz <target> napake </target> ocene debeline napla-vine a: podcenjena vrednost, b: precenjena vrednost.	Junak je torej mitizirani predstavnik povprečnega posameznika iz skupnosti, marsikdaj ga tare, da ne razume smisla vseh svojih pomembnih nalog, in ima marsikatero človeško <target> napako </target>.	F	3		True
227	napaka	Zato ne preseneča, da različni avtorji na različne načine omenjajo zelo različno število najpogostejših <target> napak </target>.	Pri formativnem spremljanju se <target> napake </target> in vrzeli v učenju odpravljajo med organiziranim	F			True
228	napaka	Opozicijski pa so menili, da je peticija upravičena in da vladajoča koalicija zdaj zaradi svojih <target> napak </target> druge krivi izdajstva Slovenije.	Včasih pa se nam ponudi tudi priložnost, da svoje <target> napake </target> popravimo in obdržimo pri življenju vrsto, ki smo jo skoraj iztrebili.	T	10	10	True
220	točka	Letos je kazen odvzema štirih <target> točk </target> in prepoved sodelovanja na finalu dobil kranjski Triglav, trinajstkratni prvak samostojne Slovenije.	Povezovanje podzemnih tokov v sistem je ustvarilo povsem novo predstavo o mestu: njegove najbolj oddaljene <target> točke </target> so se po načelu kapilarnosti povezale po nevidni napeljavi.	F			True
230	točka	Ločljivost je rekordnih 37,5 milijona <target> točk </target> , Leica s tem prvič posega na področje srednjeformatnih kamer, čeprav je ohišje komaj kaj večje od tekmic formata leica .	V register iz prvega odstavka tega člena se vpiše: 1. patentni zastopnik, ki je oseba z visokošolsko izobrazbo tehniške ali naravoslovne smeri in opravljenim posebnim strokovnim izpitom pri Uradu; 2. odvetnik, ki zaposluje ali ima sklenjeno pogodbo o delu z osebo z visokošolsko izobrazbo tehniške ali naravoslovne smeri; 3. pravna oseba, ki zaposluje vsaj eno osebo z visokošolsko izobrazbo, ki izpolnjuje pogoje iz prve ali druge <target> točke </target> tega odstavka.	F			True
231	točka	Res je, da je vrst sovražnikov nekam malo in da se jame akcija ponavljati, saj kljub temu, da vlagaš izkustvene <target> točke </target> (zdravje, mišice, coprništvo) in pridobiš nova orožja (dodaten meč, bojna macola, sulica), le v kratke, vsevdilj enake kombinacije navezuješ dva udarca ter greš v specialko, ko se nabere moč.	KORAK Koordinato y presečne <target> točke </target> dobimo tako, da x vstavimo v katero koli enačbo danih premic.	F	6		True
232	točka	Naslednja <target> TOČKA </target> je PREDLOG ZAKONA O RATIFIKACIJI FAKULTATIVNEGA PROTOKOLA K MEDNARODNEMU PAKTU O DRŽAVLJANSKIH IN POLITIČNIH PRAVICAH.	Glavna <target> točka </target> analize je razmerje med populizmom in demokracijo ter logiko reprezentacije, s čimer se Laclau poskuša distancirati od drugih sodobnih avtorjev kot so Žižek, Negri in Ranciere.	F			True
233	točka	V skladu s 13. <target> točko </target> 1. odstavka 42. člena ZDDV - 1 davek ni obračunan.	Embalaža je skladna s standardom SIST EN 13427, kadar so v izjavi podani pozitivni odgovori pod a), b) in c) ter vsaj ena pozitivna trditev v zvezi s predelavo v <target> točki </target> d).	F			True
234	točka	Pri plezanju moramo upoštevati pravilo treh opornih <target> točk </target> (v vsakem trenutku naj se stene dotikamo z najmanj tremi okončinami).	Pooblaščenec pa bi ob tem poudaril oziroma opozoril, da je organ s tem, ko je v tretji <target> točki </target> izreka odločil, da se zahtevi ugodi v celoti, če prosilec objavi pisne izjave posameznikov, da se strinjajo z obdelavo njihovih osebnih podatkov na posredovanem dokumentu, ravnal v nasprotju z 9. čl. ZVOP-1.	F			True
235	točka	Kot je bilo pokazano v že večkrat navedeni raziskavi (Tauch in Rauchvargers, 2002), je v Evropi opazna čedalje pogostejša usmeritev k stopnjam na ravni master, ki se podeljujejo pri (skupaj s prvo stopnjo) 300 kreditnih <target> točkah </target> (ECTS), čeprav je še vedno mogoče najti tudi primere nekoliko bolj ali nekoliko manj obsežnega študija.	Osebni podatek je po 1. <target> točki </target> 6. člena ZVOP-1-UPB1 katerikoli podatek, ki se nanaša na posameznika, ne glede na obliko, v kateri je izražen, pri čemer je posameznik določena ali določljiva fizična oseba, na katero se nanaša osebni podatek; fizična oseba pa je določljiva, če se jo lahko neposredno ali posredno identificira, predvsem s sklicevanjem na identifikacijsko številko ali na enega ali več dejavnikov, ki so značilni za njeno fizično, fiziološko, duševno, ekonomsko, kulturno ali družbeno identiteto, pri čemer način identifikacije ne povzroča velikih stroškov, nesorazmerno velikega napora ali ne zahteva veliko časa.	F	7		True
236	zamrzniti	Krpe ponavadi potopijo v ledeno mrzlo vodo, da <target> zamrznejo </target>, potem pa jih otrdele potegnejo ven.	Čeprav mokož najraje vali v obširnih predelih trsa, ga najdemo izven valilnega obdobja kjer koli ob vodi, jarki pa so njegov najljubši kraj pozimi, če ne <target> zamrznejo </target>.	F	9	7	True
